state,covered,critic_pred,true_value,abs_error,signed_error
334,False,-0.8537821173667908,-0.9999467642719628,0.14616464690517206,0.14616464690517206
335,False,-1.1348212957382202,-0.9998996888575896,0.1349216068806306,-0.1349216068806306
336,False,-0.7583778500556946,-0.9982710179468495,0.2398931678911549,0.2398931678911549
337,False,-0.7505770921707153,-0.9982132409007975,0.24763614873008222,0.24763614873008222
338,False,-0.7140559554100037,-0.99818983714724,0.2841338817372363,0.2841338817372363
339,True,-0.6294940114021301,-0.9981680436203978,0.36867403221826767,0.36867403221826767
340,True,-0.5924638509750366,-0.99811833587027,0.40565448489523337,0.40565448489523337
341,True,-0.8250027894973755,-0.9980961906547415,0.17309340115736604,0.17309340115736604
342,True,-0.8300209641456604,-0.9976328859339147,0.16761192178825435,0.16761192178825435
343,True,-0.649257481098175,-0.9995058023075746,0.3502483212093995,0.3502483212093995
344,True,-0.7063613533973694,-0.9904088708609817,0.28404751746361234,0.28404751746361234
345,True,-0.4452836215496063,-0.9989792996375847,0.5536956780879784,0.5536956780879784
346,True,-0.4784790873527527,-0.9774834752475056,0.4990043878947529,0.4990043878947529
347,True,-0.49829941987991333,-0.9770405979947632,0.47874117811484984,0.47874117811484984
348,True,-0.5056234002113342,-0.9767135698042809,0.4710901695929467,0.4710901695929467
349,True,-0.27389001846313477,-0.9773477878818031,0.7034577694186683,0.7034577694186683
350,True,-0.39701709151268005,-0.9772147331481007,0.5801976416354206,0.5801976416354206
351,True,-0.2794787287712097,-0.8320090054631716,0.5525302766919619,0.5525302766919619
352,True,-0.1495313048362732,-0.050186965287969176,0.09934433954830402,-0.09934433954830402
353,True,-0.26611876487731934,-0.03977639888901412,0.2263423659883052,-0.2263423659883052
354,True,-0.009142957627773285,-0.00038036124451059717,0.008762596383262688,-0.008762596383262688
355,True,0.024734236299991608,0.01578273650205404,0.008951499797937568,0.008951499797937568
356,True,0.07914131134748459,0.0319004761665057,0.047240835180978887,0.047240835180978887
357,True,0.12319224327802658,-0.23272409076946102,0.35591633404748757,0.35591633404748757
358,True,0.21690839529037476,-0.8046283574895476,1.0215367527799224,1.0215367527799224
360,False,-1.403501272201538,-0.9999783796626871,0.403522892538851,-0.403522892538851
361,False,-1.2874873876571655,-0.9999473509845616,0.28754003667260397,-0.28754003667260397
362,False,-1.0704597234725952,-0.9999479904476972,0.070511733024898,-0.070511733024898
363,False,-1.3508095741271973,-0.9999404800579755,0.35086909406922173,-0.35086909406922173
364,False,-1.3979398012161255,-0.9999406991809122,0.39799910203521327,-0.39799910203521327
365,False,-1.1232693195343018,-0.9986244916783853,0.12464482785591646,-0.12464482785591646
366,False,-0.8025979399681091,-0.9982693961382116,0.1956714561701025,0.1956714561701025
367,False,-0.7633963227272034,-0.9982209401624218,0.23482461743521843,0.23482461743521843
368,False,-1.0945841073989868,-0.9981963015654413,0.09638780583354556,-0.09638780583354556
369,False,-0.7011575102806091,-0.9981700759844339,0.2970125657038247,0.2970125657038247
370,True,-0.6805725693702698,-0.99814670424257,0.31757413487230024,0.31757413487230024
371,True,-0.6899515390396118,-0.9981233056707859,0.30817176663117407,0.30817176663117407
372,True,-0.5551037192344666,-0.988593843950208,0.43349012471574144,0.43349012471574144
373,True,-0.9597476124763489,-0.9882224551612043,0.02847484268485545,0.02847484268485545
374,True,-0.43922844529151917,-0.9768913229295167,0.5376628776379976,0.5376628776379976
375,True,-0.6940832734107971,-0.9762712633368722,0.2821879899260751,0.2821879899260751
376,True,-0.5659620761871338,-0.9759179500880126,0.40995587390087884,0.40995587390087884
377,True,-0.3895012140274048,-0.9772357792823096,0.5877345652549049,0.5877345652549049
378,True,-0.2430793046951294,-0.9763822061111895,0.7333029014160601,0.7333029014160601
379,True,-0.36845478415489197,-0.9761138023771272,0.6076590182222352,0.6076590182222352
380,True,-0.16275489330291748,-0.9769346616193869,0.8141797683164694,0.8141797683164694
381,True,-0.26807308197021484,-0.9767005280854095,0.7086274461151947,0.7086274461151947
382,True,-0.32989564538002014,-0.9816444519570816,0.6517488065770615,0.6517488065770615
383,True,-0.18040400743484497,-0.0282124165532359,0.15219159088160908,-0.15219159088160908
384,True,-0.11241275817155838,-0.013195776107042125,0.09921698206451626,-0.09921698206451626
385,True,-0.12401047348976135,0.0013513842617228495,0.1253618577514842,-0.1253618577514842
386,True,0.12405537813901901,0.04418655049825028,0.07986882764076873,0.07986882764076873
387,True,0.12485264986753464,0.04431424441115606,0.08053840545637858,0.08053840545637858
388,True,0.18711286783218384,0.0634226348640124,0.12369023296817144,0.12369023296817144
389,True,0.235588937997818,0.09965529718702962,0.13593364081078838,0.13593364081078838
390,False,-1.4064838886260986,-0.9999365450426412,0.40654734358345745,-0.40654734358345745
391,False,-1.3551056385040283,-0.9999352340382173,0.35517040446581105,-0.35517040446581105
392,False,-1.439766526222229,-0.9999335797139066,0.4398329465083224,-0.4398329465083224
393,False,-0.9873228073120117,-0.9999390301127159,0.01261622280070418,0.01261622280070418
394,False,-1.3318254947662354,-0.999923772715144,0.33190172205109136,-0.33190172205109136
395,False,-1.2009031772613525,-0.9992657253952804,0.20163745186607218,-0.20163745186607218
396,False,-1.4008820056915283,-0.9992733109848989,0.4016086947066294,-0.4016086947066294
397,False,-1.253577709197998,-0.9982801385415246,0.2552975706564734,-0.2552975706564734
398,False,-1.123095989227295,-0.9982192016691288,0.12487678755816611,-0.12487678755816611
399,False,-0.7582518458366394,-0.9994835373969034,0.24123169156026403,0.24123169156026403
400,False,-0.7074049115180969,-0.9994779558552792,0.2920730443371823,0.2920730443371823
401,False,-1.0262302160263062,-0.9994710607777164,0.02675915524858974,-0.02675915524858974
402,False,-1.0923689603805542,-0.9994636700057581,0.09290529037479611,-0.09290529037479611
403,True,-0.8111090064048767,-0.9864029530319505,0.17529394662707376,0.17529394662707376
404,True,-0.5289499163627625,-0.9778587868170233,0.44890887045426087,0.44890887045426087
405,True,-0.5225113034248352,-0.9765810875368707,0.45406978411203547,0.45406978411203547
406,True,-0.5917535424232483,-0.9722022281389215,0.38044868571567325,0.38044868571567325
407,True,-0.33908578753471375,-0.9736118652468974,0.6345260777121836,0.6345260777121836
408,True,-0.2805066704750061,-0.973485666680588,0.6929789962055819,0.6929789962055819
409,True,-0.1992655098438263,-0.9731430973194167,0.7738775874755904,0.7738775874755904
410,True,-0.34852537512779236,-0.9727512636016425,0.6242258884738502,0.6242258884738502
411,True,-0.20229482650756836,-0.9767398344677564,0.774445007960188,0.774445007960188
412,True,-0.35595476627349854,-0.9818429659265034,0.6258881996530049,0.6258881996530049
413,True,-0.19269457459449768,-0.03563520917046067,0.157059365424037,-0.157059365424037
414,True,-0.12289261072874069,-0.025136681328013347,0.09775592940072735,-0.09775592940072735
415,True,-0.12942475080490112,-0.011427278433522935,0.11799747237137818,-0.11799747237137818
416,True,0.09762539714574814,0.1000083502903431,0.002382953144594968,-0.002382953144594968
417,True,0.14184793829917908,0.12792235020747736,0.013925588091701718,0.013925588091701718
418,True,0.2518819272518158,0.16719171030059055,0.08469021695122525,0.08469021695122525
419,True,0.2117355763912201,0.1424785067481656,0.0692570696430545,0.0692570696430545
420,False,-1.4813517332077026,-0.9999323979596724,0.48141933524803027,-0.48141933524803027
421,False,-1.1081852912902832,-0.9999350256353122,0.10825026565497098,-0.10825026565497098
422,False,-1.4994150400161743,-0.9998982157142252,0.4995168243019491,-0.4995168243019491
423,False,-1.669084072113037,-0.9988453112504833,0.6702387608625539,-0.6702387608625539
424,False,-0.9589828848838806,-0.9993037478864756,0.040320863002594964,0.040320863002594964
425,False,-0.9753561615943909,-0.9992784729281078,0.023922311333716917,0.023922311333716917
426,False,-1.3345699310302734,-0.9992585893659055,0.33531134166436793,-0.33531134166436793
427,False,-1.2890758514404297,-0.9983004326696038,0.2907754187708259,-0.2907754187708259
428,False,-1.2415307760238647,-0.998284089303458,0.24324668672040672,-0.24324668672040672
429,False,-1.2250380516052246,-0.9999787218340714,0.22505932977115317,-0.22505932977115317
430,False,-1.2835372686386108,-0.9999792866141926,0.2835579820244183,-0.2835579820244183
431,False,-0.8615373969078064,-0.9994768213459501,0.13793942443814367,0.13793942443814367
432,False,-0.6399106979370117,-0.9993355902829277,0.359424892345916,0.359424892345916
433,True,-0.8991703391075134,-0.9993248155151249,0.10015447640761144,0.10015447640761144
434,True,-0.9179044365882874,-0.9996548986891332,0.0817504621008458,0.0817504621008458
435,True,-0.9951547384262085,-0.9996606724716167,0.004505934045408222,0.004505934045408222
436,True,-0.41286006569862366,-0.9666365343874468,0.5537764686888231,0.5537764686888231
437,True,-0.731465220451355,-0.9661194046186508,0.23465418416729578,0.23465418416729578
438,False,-0.5102361440658569,-0.9448522853143033,0.4346161412484464,0.4346161412484464
439,False,-0.24687981605529785,-0.9448538913472897,0.6979740752919918,0.6979740752919918
440,True,-0.16508999466896057,-0.944134251161362,0.7790442564924014,0.7790442564924014
441,True,-0.28318795561790466,-0.9426788479944521,0.6594908923765475,0.6594908923765475
442,True,-0.17986583709716797,-0.9354879243665575,0.7556220872693895,0.7556220872693895
444,False,-0.19853752851486206,-0.15379883841481115,0.04473869010005091,-0.04473869010005091
445,True,-0.15754297375679016,-0.010856745190245584,0.14668622856654456,-0.14668622856654456
446,True,-0.01781093329191208,0.06707341350669425,0.08488434679860633,-0.08488434679860633
447,True,0.11146726459264755,0.14261848972674496,0.031151225134097404,-0.031151225134097404
448,True,0.25336387753486633,0.1905600022818855,0.06280387525298084,0.06280387525298084
449,True,0.3454929292201996,0.2050184798131367,0.14047444940706288,0.14047444940706288
450,False,-1.1604866981506348,-0.9999122694504649,0.1605744287001699,-0.1605744287001699
451,False,-1.7497978210449219,-0.9999106610046794,0.7498871600402425,-0.7498871600402425
452,False,-1.4905322790145874,-0.9985701753869279,0.49196210362765946,-0.49196210362765946
453,False,-1.0208829641342163,-0.9985118537634197,0.022371110370796643,-0.022371110370796643
454,False,-1.050661325454712,-0.9984806483955724,0.052180677059139535,-0.052180677059139535
455,False,-1.4703710079193115,-0.9984566758238549,0.47191433209545663,-0.47191433209545663
456,False,-1.3184802532196045,-0.998435347197842,0.3200449060217625,-0.3200449060217625
457,False,-1.341052770614624,-0.9983634655448563,0.3426893050697677,-0.3426893050697677
458,False,-0.8404861092567444,-0.9999317055080423,0.15944559625129795,0.15944559625129795
459,False,-1.2450004816055298,-0.99997744604188,0.2450230355636498,-0.2450230355636498
460,False,-0.7949166893959045,-0.9999905028582812,0.20507381346237663,0.20507381346237663
461,False,-1.3322513103485107,-0.999990677796106,0.3322606325524048,-0.3322606325524048
462,False,-1.1390764713287354,-0.9998070094950785,0.13926946183365685,-0.13926946183365685
463,True,-0.6191832423210144,-0.999662424845204,0.38047918252418955,0.38047918252418955
464,True,-0.9816360473632812,-0.9996589770213063,0.0180229296580251,0.0180229296580251
465,True,-0.9632462859153748,-0.9996644320543251,0.036418146138950336,0.036418146138950336
466,False,-0.7384126782417297,-0.9245118442958133,0.1860991660540836,0.1860991660540836
467,True,-0.4553488492965698,-0.965017061542767,0.5096682122461972,0.5096682122461972
468,False,-0.5600382685661316,-0.9439694150431603,0.38393114647702875,0.38393114647702875
469,False,-0.48998087644577026,-0.9274843111850689,0.43750343473929865,0.43750343473929865
470,False,-0.4334201514720917,-0.9805867726209764,0.5471666211488847,0.5471666211488847
471,False,-0.4530363976955414,-0.9868471757465788,0.5338107780510374,0.5338107780510374
472,True,-0.05070621520280838,-0.4936305580673268,0.4429243428645184,0.4429243428645184
473,True,-0.12144733220338821,-0.47556271928482524,0.354115387081437,0.354115387081437
474,True,-0.12762954831123352,-0.037390338106756585,0.09023921020447694,-0.09023921020447694
475,True,-0.1702485978603363,-0.023256492891621457,0.14699210496871484,-0.14699210496871484
476,True,0.11680448800325394,0.17616718102136597,0.059362693018112034,-0.059362693018112034
477,True,0.19021344184875488,0.17539255503860665,0.014820886810148232,0.014820886810148232
478,True,0.33450010418891907,0.18975382784438907,0.14474627634453,0.14474627634453
479,True,0.3292406499385834,0.21991257927741756,0.10932807066116582,0.10932807066116582
480,False,-1.805964469909668,-0.9994461100293,0.806518359880368,-0.806518359880368
481,False,-1.2325019836425781,-0.9998238751573741,0.23267810848520398,-0.23267810848520398
482,False,-1.56949782371521,-0.9985480129234503,0.5709498107917597,-0.5709498107917597
483,False,-1.6404756307601929,-0.9985230091474231,0.6419526216127698,-0.6419526216127698
484,False,-1.5978121757507324,-0.9984996976406486,0.5993124781100838,-0.5993124781100838
485,False,-1.5111584663391113,-0.998475382900909,0.5126830834382023,-0.5126830834382023
486,False,-1.5002498626708984,-0.998453257420007,0.5017966052508914,-0.5017966052508914
487,False,-0.9384967684745789,-0.9999546375751769,0.06145786910059803,0.06145786910059803
489,False,-1.3272783756256104,-0.9999771414352284,0.32730123419038193,-0.32730123419038193
490,False,-1.3664911985397339,-0.9999948145795,0.3664963839602339,-0.3664963839602339
491,False,-0.8997431397438049,-0.9999910041656755,0.10024786442187061,0.10024786442187061
493,False,-1.1000174283981323,-0.9990484114192848,0.10096901697884753,-0.10096901697884753
494,True,-0.6187246441841125,-0.9996251983635916,0.3809005541794791,0.3809005541794791
495,True,-0.6863240599632263,-0.9996667834675729,0.31334272350434655,0.31334272350434655
496,False,-0.6916739344596863,-0.9005194703553472,0.2088455358956609,0.2088455358956609
497,False,-0.6535362005233765,-0.9041823453744755,0.25064614485109904,0.25064614485109904
498,False,-0.6153144836425781,-0.9055068403537138,0.29019235671113564,0.29019235671113564
499,False,-0.4763295650482178,-0.9266916256090482,0.4503620605608304,0.4503620605608304
500,False,-0.4731808006763458,-0.9780534975640304,0.5048726968876845,0.5048726968876845
501,False,-0.2815219461917877,-0.992692134254527,0.7111701880627392,0.7111701880627392
502,False,-0.335252970457077,-0.9927719775840872,0.6575190071270102,0.6575190071270102
503,True,0.0276968851685524,-0.4651608705662048,0.4928577557347572,0.4928577557347572
504,True,0.031232185661792755,-0.4588353019709916,0.49006748763278435,0.49006748763278435
505,True,-0.016523204743862152,-0.45840898892896986,0.4418857841851077,0.4418857841851077
506,True,0.19853150844573975,0.19253026170372534,0.00600124674201441,0.00600124674201441
507,True,0.21513739228248596,0.20655325882417389,0.008584133458312077,0.008584133458312077
508,True,0.2275102734565735,0.22298772067285777,0.0045225527837157165,0.0045225527837157165
509,True,0.3429658114910126,0.2347132625745875,0.10825254891642508,0.10825254891642508
510,False,-1.7232154607772827,-0.9988821625565176,0.7243332982207651,-0.7243332982207651
511,False,-1.300398588180542,-0.9986460211400601,0.3017525670404819,-0.3017525670404819
512,False,-1.2675323486328125,-0.9985711793376623,0.26896116929515024,-0.26896116929515024
513,False,-1.1786975860595703,-0.9985653456379934,0.18013224042157694,-0.18013224042157694
514,False,-1.5643033981323242,-0.9985509741607934,0.5657524239715308,-0.5657524239715308
515,False,-1.5239267349243164,-0.9985237186680199,0.5254030162562965,-0.5254030162562965
516,False,-1.5525429248809814,-0.9984876877052081,0.5540552371757733,-0.5540552371757733
517,False,-1.05423903465271,-0.9998052328748281,0.05443380177788182,-0.05443380177788182
518,False,-1.4607360363006592,-0.9998030805128829,0.46093295578777627,-0.46093295578777627
519,False,-1.4068012237548828,-0.9999282763319686,0.40687294742291424,-0.40687294742291424
520,False,-0.9180025458335876,-0.9999999867713875,0.08199744093779981,0.08199744093779981
521,False,-0.9144986271858215,-1.0000001032506993,0.08550147606487779,0.08550147606487779
522,False,-0.9006198048591614,-1.0000000358987469,0.09938023103958549,0.09938023103958549
523,False,-0.7001985311508179,-0.9985111712367807,0.2983126400859628,0.2983126400859628
524,False,-0.6878471374511719,-0.9984796288646933,0.31063249141352145,0.31063249141352145
525,False,-1.038257122039795,-0.998445445843306,0.039811676196488954,-0.039811676196488954
526,False,-0.46503183245658875,-0.8860046821473161,0.42097284969072735,0.42097284969072735
527,False,-0.7073622941970825,-0.8843451057715532,0.1769828115744707,0.1769828115744707
528,False,-0.31129172444343567,-0.8881131735154648,0.5768214490720291,0.5768214490720291
529,False,-0.5217908024787903,-0.8867494438929866,0.3649586414141963,0.3649586414141963
530,False,-0.23604688048362732,-0.9120801988149669,0.6760333183313396,0.6760333183313396
531,False,-0.3352442681789398,-0.9092808598258952,0.5740365916469554,0.5740365916469554
532,False,-0.3776555061340332,-0.9110168233457024,0.5333613172116692,0.5333613172116692
533,False,0.00315701961517334,0.05513884936101157,0.05198182974583823,-0.05198182974583823
534,True,0.14948171377182007,-0.4070676774139067,0.5565493911857268,0.5565493911857268
535,True,0.10952141135931015,-0.4513499434898886,0.5608713548491988,0.5608713548491988
536,True,0.25610971450805664,0.24308318577453478,0.013026528733521864,0.013026528733521864
537,True,0.3498855233192444,0.22349196259021914,0.12639356072902524,0.12639356072902524
538,True,0.21953919529914856,0.2364150112440227,0.01687581594487414,-0.01687581594487414
539,True,0.3637763559818268,0.24921773701825697,0.11455861896356981,0.11455861896356981
540,False,-1.7980070114135742,-0.9998785079737122,0.798128503439862,-0.798128503439862
541,False,-1.866105556488037,-0.999915265267101,0.8661902912209362,-0.8661902912209362
542,False,-1.821983814239502,-0.9999060267162552,0.8220777875232468,-0.8220777875232468
543,False,-1.41239595413208,-0.9999071535891592,0.4124888005429209,-0.4124888005429209
544,False,-1.7437279224395752,-0.99856705882021,0.7451608636193652,-0.7451608636193652
545,False,-1.7051008939743042,-0.9985571861055436,0.7065437078687606,-0.7065437078687606
546,False,-1.1364734172821045,-0.9991180284293341,0.13735538885277043,-0.13735538885277043
547,False,-1.775597095489502,-0.999128123943125,0.776468971546377,-0.776468971546377
548,False,-1.4311904907226562,-0.998509241234367,0.43268124948828923,-0.43268124948828923
549,False,-0.9519107937812805,-0.9982791403219362,0.04636834654065569,0.04636834654065569
550,False,-0.9736446738243103,-0.9981399425659307,0.024495268741620446,0.024495268741620446
551,False,-0.9193137288093567,-0.9980571023636947,0.07874337355433803,0.07874337355433803
552,False,-0.8622429370880127,-0.9979938595048543,0.1357509224168416,0.1357509224168416
553,False,-1.172042727470398,-0.9979355343819203,0.17410719308847766,-0.17410719308847766
554,False,-1.0868269205093384,-0.9979951500318609,0.08883177047747748,-0.08883177047747748
555,False,-1.0565398931503296,-0.9979746695456428,0.058565223604686745,-0.058565223604686745
556,False,-0.8489882349967957,-0.9644380153051348,0.11544978030833919,0.11544978030833919
557,False,-0.4159180819988251,-0.8756748243401106,0.4597567423412855,0.4597567423412855
558,False,-0.5804060101509094,-0.8578866165066288,0.27748060635571936,0.27748060635571936
559,False,-0.5098688006401062,-0.8566139214369519,0.3467451207968457,0.3467451207968457
560,False,-0.258230984210968,-0.8710634477934356,0.6128324635824676,0.6128324635824676
561,False,-0.39494383335113525,-0.8835256487191174,0.4885818153679822,0.4885818153679822
562,False,-0.19898933172225952,-0.9105196883149035,0.711530356592644,0.711530356592644
563,False,0.16014349460601807,0.21655224763532038,0.056408753029302316,-0.056408753029302316
564,False,0.09748318791389465,0.23460066203883218,0.13711747412493752,-0.13711747412493752
565,True,0.2799738943576813,0.3025592752746671,0.02258538091698581,-0.02258538091698581
566,True,0.433647096157074,0.268376926231427,0.16527016992564697,0.16527016992564697
567,True,0.24479782581329346,0.2530653343800192,0.008267508566725756,-0.008267508566725756
568,True,0.24514904618263245,0.2507329035451092,0.005583857362476741,-0.005583857362476741
569,True,0.436147540807724,0.2642205393716291,0.1719270014360949,0.1719270014360949
570,False,-1.550136685371399,-0.999879845542175,0.5502568398292239,-0.5502568398292239
572,False,-1.323826789855957,-0.9998835450469065,0.32394324480905057,-0.32394324480905057
573,False,-2.0106394290924072,-0.999841265219318,1.0107981638730892,-1.0107981638730892
574,False,-1.8215160369873047,-0.9985830003013607,0.822933036685944,-0.822933036685944
575,False,-1.6853668689727783,-0.9992124874371475,0.6861543815356308,-0.6861543815356308
576,False,-1.3890721797943115,-0.9992227684505106,0.3898494113438009,-0.3898494113438009
577,False,-1.7001917362213135,-0.9991377440637539,0.7010539921575596,-0.7010539921575596
578,False,-1.0902631282806396,-0.9990585010942549,0.09120462718638478,-0.09120462718638478
579,False,-1.1085666418075562,-0.9990663529007562,0.10950028890679997,-0.10950028890679997
580,False,-1.4939908981323242,-0.9990554763316418,0.4949354218006824,-0.4949354218006824
581,False,-1.4264552593231201,-0.998961484162315,0.4274937751608051,-0.4274937751608051
582,False,-1.4610357284545898,-0.9988488568237328,0.46218687163085703,-0.46218687163085703
583,False,-1.2040289640426636,-0.9970613998915068,0.2069675641511568,-0.2069675641511568
584,False,-0.8591506481170654,-0.9979885676768798,0.1388379195598144,0.1388379195598144
585,False,-0.6659541130065918,-0.99305004267161,0.3270959296650182,0.3270959296650182
586,False,-0.9526320099830627,-0.992828993708107,0.04019698372504421,0.04019698372504421
587,False,-0.9793773889541626,-0.9930057757900171,0.013628386835854545,0.013628386835854545
588,False,-0.6150669455528259,-0.846111867575781,0.23104492202295512,0.23104492202295512
589,False,-0.47955960035324097,-0.8416996932887646,0.3621400929355236,0.3621400929355236
590,False,-0.40446990728378296,-0.4309631010248992,0.02649319374111625,0.02649319374111625
591,False,-0.18038144707679749,-0.8631128187383652,0.6827313716615677,0.6827313716615677
592,False,-0.14576873183250427,-0.1768348272652708,0.031066095432766533,0.031066095432766533
593,False,-0.04034484177827835,0.001141570941992404,0.04148641272027075,-0.04148641272027075
594,False,0.27616727352142334,0.26015611489418966,0.01601115862723368,0.01601115862723368
595,True,0.3097093105316162,0.33599753732289145,0.026288226791275238,-0.026288226791275238
596,True,0.4448128640651703,0.3011963852285011,0.14361647883666917,0.14361647883666917
597,True,0.4342613220214844,0.2727453102364535,0.1615160117850309,0.1615160117850309
598,True,0.33413082361221313,0.2656168364654844,0.06851398714672874,0.06851398714672874
599,True,0.4152681529521942,0.28021659311046454,0.13505155984172967,0.13505155984172967
600,False,-2.120863437652588,-1.0000000971926237,1.1208633404599642,-1.1208633404599642
601,False,-1.4890599250793457,-1.000000049386188,0.4890598756931577,-0.4890598756931577
602,False,-2.1589505672454834,-0.9999403366211781,1.1590102306243053,-1.1590102306243053
603,False,-1.3843704462051392,-0.9986610582973054,0.3857093879078337,-0.3857093879078337
604,False,-1.864912509918213,-0.9986012657458678,0.8663112441723451,-0.8663112441723451
605,False,-1.4641904830932617,-0.9992208724359835,0.46496961065727827,-0.46496961065727827
606,False,-1.8928887844085693,-0.9991801144196559,0.8937086699889134,-0.8937086699889134
607,False,-1.3042975664138794,-0.9991483687156303,0.3051491976982491,-0.3051491976982491
608,False,-1.2382110357284546,-0.9999653712703259,0.23824566445812867,-0.23824566445812867
609,False,-1.1914029121398926,-0.9999649788132849,0.19143793332660763,-0.19143793332660763
610,False,-1.0646464824676514,-0.9999640618140178,0.06468242065363361,-0.06468242065363361
612,False,-1.3345006704330444,-0.9950274851255123,0.3394731853075321,-0.3394731853075321
613,False,-0.8829893469810486,-0.9946983153995953,0.11170896841854672,0.11170896841854672
614,False,-1.2377934455871582,-0.9944072509735989,0.24338619461355926,-0.24338619461355926
615,False,-0.8182300925254822,-0.9942684764837753,0.17603838395829308,0.17603838395829308
616,False,-0.6904523968696594,-0.9939936980069422,0.3035413011372827,0.3035413011372827
617,False,-1.1052064895629883,-0.9938645430192357,0.11134194654375262,-0.11134194654375262
618,False,-0.6056222319602966,-0.40220611394992467,0.20341611801037196,-0.20341611801037196
619,False,-0.2656783163547516,-0.3256931715720845,0.06001485521733291,0.06001485521733291
620,False,-0.1562148928642273,-0.28619695140133344,0.12998205853710615,0.12998205853710615
621,False,-0.1499919593334198,-0.2663062329999323,0.11631427366651248,0.11631427366651248
622,False,-0.07795502990484238,-0.22975010332342946,0.15179507341858708,0.15179507341858708
623,False,0.021045483648777008,0.13987712129157365,0.11883163764279664,-0.11883163764279664
624,False,0.39074382185935974,0.3756581461443451,0.015085675715014624,0.015085675715014624
625,True,0.6549842953681946,0.36077578921907644,0.29420850614911814,0.29420850614911814
626,True,0.16626688838005066,0.16234920695079608,0.0039176814292545825,0.0039176814292545825
627,True,0.24846625328063965,0.2550014577007661,0.00653520442012645,-0.00653520442012645
628,True,0.36541253328323364,0.2728198202423597,0.09259271304087396,0.09259271304087396
629,True,0.4327080547809601,0.2974527198570219,0.1352553349239382,0.1352553349239382
630,False,-2.1157872676849365,-1.0000001261939055,1.115787141491031,-1.115787141491031
631,False,-2.1493656635284424,-0.9999189383677907,1.1494467251606517,-1.1494467251606517
632,False,-1.924978494644165,-0.9999175572385506,0.9250609374056145,-0.9250609374056145
633,False,-1.6129918098449707,-0.9999187150360794,0.6130730948088913,-0.6130730948088913
634,False,-1.9735188484191895,-0.9986496668717804,0.9748691815474091,-0.9748691815474091
635,False,-2.011435031890869,-0.9995204840691896,1.0119145478216796,-1.0119145478216796
636,False,-1.4051249027252197,-0.99920143042403,0.40592347230118975,-0.40592347230118975
637,False,-1.3764532804489136,-0.9999995531939934,0.3764537272549202,-0.3764537272549202
638,False,-1.832291841506958,-0.9999996222508658,0.8322922192560922,-0.8322922192560922
639,False,-1.9352372884750366,-0.9999995864532158,0.9352377020218208,-0.9352377020218208
640,False,-1.7971599102020264,-0.9999990027722803,0.7971609074297461,-0.7971609074297461
641,False,-1.8311394453048706,-0.9999990081032886,0.831140437201582,-0.831140437201582
642,False,-1.3897004127502441,-0.9952741502493342,0.39442626250090995,-0.39442626250090995
643,False,-1.0456821918487549,-0.9951747374542111,0.05050745439454374,-0.05050745439454374
644,False,-0.9139743447303772,-0.9949618846174972,0.08098753988712004,0.08098753988712004
645,False,-0.9533741474151611,-0.9947997418359277,0.04142559442076654,0.04142559442076654
646,False,-0.8896270990371704,-0.9944899199025867,0.10486282086541632,0.10486282086541632
647,False,-0.8514184355735779,-0.993947561164041,0.14252912559046316,0.14252912559046316
648,False,-0.7552275061607361,-0.40895409370253977,0.3462734124581963,-0.3462734124581963
649,False,-0.6250630617141724,-0.9281224013495981,0.30305933963542575,0.30305933963542575
650,False,-0.27944913506507874,-0.8368431361093588,0.55739400104428,0.55739400104428
651,False,-0.16047337651252747,-0.5910609106658187,0.4305875341532912,0.4305875341532912
652,False,0.05753857642412186,0.02675941209604474,0.030779164328077115,0.030779164328077115
653,False,0.07932061702013016,0.11653270364198673,0.03721208662185657,-0.03721208662185657
654,True,0.1398715078830719,0.4069553408565288,0.2670838329734569,-0.2670838329734569
655,True,0.3711138069629669,0.4115778144554178,0.04046400749245088,-0.04046400749245088
656,True,0.2304362952709198,0.09053197793320503,0.13990431733771477,0.13990431733771477
657,True,0.24777206778526306,0.10065946808032436,0.1471125997049387,0.1471125997049387
658,True,0.28537872433662415,0.1673471812700191,0.11803154306660504,0.11803154306660504
659,True,0.522731602191925,0.3187075904147622,0.20402401177716284,0.20402401177716284
660,False,-2.200857639312744,-0.9999999907050562,1.200857648607688,-1.200857648607688
661,False,-1.7062393426895142,-0.9999197404198101,0.706319602269704,-0.706319602269704
662,False,-1.552839756011963,-0.9999012147778883,0.5529385412340746,-0.5529385412340746
663,False,-2.100102424621582,-0.9998992239098321,1.10020320071175,-1.10020320071175
664,False,-1.4606080055236816,-0.9998920715397153,0.4607159339839664,-0.4607159339839664
665,False,-1.8997308015823364,-0.9999801445761025,0.8997506570062339,-0.8997506570062339
666,False,-1.9881565570831299,-0.9999983448245524,0.9881582122585775,-0.9881582122585775
667,False,-1.950683355331421,-0.9999996269251356,0.9506837284062853,-0.9506837284062853
668,False,-1.408931851387024,-0.9999996355766828,0.4089322158103411,-0.4089322158103411
669,False,-1.3095234632492065,-0.9999990603403258,0.3095244029088807,-0.3095244029088807
670,False,-1.3402843475341797,-0.9999989953471152,0.34028535218706446,-0.34028535218706446
671,False,-1.7768363952636719,-0.9999990344849385,0.7768373607787333,-0.7768373607787333
672,False,-1.5427842140197754,-0.9953285351892454,0.54745567883053,-0.54745567883053
673,False,-1.4734890460968018,-0.6420985015320531,0.8313905445647487,-0.8313905445647487
