state,row,col,covered,n_actions_covered,pi_d_star_V,pi_d_star_action,best_config_action,argmax_disagree,rank_correlation,ppo_discounted_return,ppo_discounted_return_stderr,value_gap,is_disagreement,severity_raw,severity,statistically_significant,true_value_pi_beta,critic_pred_pi_beta,critic_abs_error,n_pi_d_star_action,n_best_config_action,pair_min_samples,pi_d_star_action_cross,pi_d_star_V_cross,argmax_disagree_cross,rank_correlation_cross,value_gap_cross,is_disagreement_cross,severity_raw_cross,statistically_significant_cross,is_disagreement_strict,references_agree_on_action,severity_raw_strict,severity_strict
300,10,0,True,2,-2.999998943514433,1,1,0,0.9486832980505139,-2.598060975426111,2.037621039635e-16,-0.40193796808832216,0,0.0,0.0,0,-2.8052887365300236,-2.709581136703491,0.09570759982653243,1,1,1,0,-4.787943981665678,1,0.7378647873726218,-2.189883006239567,0,0.0,0,0,0,0.0,0.0
301,10,1,False,0,-50.0,0,3,1,,-2.4623966748809023,0.06356387020249195,-47.5376033251191,0,0.0,0.0,0,-2.846071125153962,-2.825096845626831,0.020974279527131046,0,0,0,0,-50.0,1,,-47.5376033251191,0,0.0,0,0,1,0.0,0.0
302,10,2,False,0,-50.0,0,1,1,,-2.4623966748809023,0.06356387020249195,-47.5376033251191,0,0.0,0.0,0,-2.8358588752179354,-2.783850908279419,0.0520079669385165,0,0,0,0,-50.0,1,,-47.5376033251191,0,0.0,0,0,1,0.0,0.0
303,10,3,False,0,-50.0,0,3,1,,-2.4623966748809023,0.06356387020249195,-47.5376033251191,0,0.0,0.0,0,-2.807013231391102,-2.7394912242889404,0.06752200710216139,0,0,0,0,-50.0,1,,-47.5376033251191,0,0.0,0,0,1,0.0,0.0
304,10,4,False,0,-50.0,0,1,1,,-2.4623966748809023,0.06356387020249195,-47.5376033251191,0,0.0,0.0,0,-2.800089634879344,-2.7139196395874023,0.08616999529194169,0,0,0,0,-50.0,1,,-47.5376033251191,0,0.0,0,0,1,0.0,0.0
305,10,5,False,0,-50.0,0,1,1,,-2.304051565431549,0.10357131796547646,-47.69594843456845,0,0.0,0.0,0,-2.791093835572701,-2.739553689956665,0.051540145616035815,0,0,0,0,-50.0,1,,-47.69594843456845,0,0.0,0,0,1,0.0,0.0
306,10,6,True,4,-0.6489289096713565,1,1,0,0.19999999999999998,-2.2080790041369447,0.12409518453145008,1.559150094465588,0,0.0,0.0,0,-2.793151856927343,-2.8399085998535156,0.04675674292617282,612,612,612,1,-0.7651125201533095,0,0.316227766016838,1.4429664839836351,0,0.0,0,0,1,0.0,0.0
307,10,7,True,3,-0.7270140110900528,0,0,0,0.7999999999999999,-2.195032165148695,0.14128385948279454,1.468018154058642,0,0.0,0.0,0,-2.8569199238358562,-3.0414648056030273,0.1845448817671711,594,594,594,0,-0.840871873599602,0,0.7999999999999999,1.3541602915490931,0,0.0,0,0,1,0.0,0.0
308,10,8,True,2,-0.7517795316900997,2,0,1,0.7378647873726218,-2.598060975426111,2.037621039635e-16,1.846281443736011,1,1.846281443736011,0.612317758260833,1,-2.892744142980777,-2.96273136138916,0.06998721840838318,58,416,58,2,-0.864825928367136,1,0.7378647873726218,1.7332350470589748,1,1.7332350470589748,1,1,1,1.7332350470589748,0.5808446217621791
309,10,9,True,4,-0.5671874655860248,1,1,0,0.19999999999999998,-1.9296569812554858,0.16489901112005412,1.3624695156694608,0,0.0,0.0,0,-2.776895813841214,-2.7888073921203613,0.011911578279147239,2011,2011,2011,1,-0.6889947797349858,0,0.316227766016838,1.2406622015205,0,0.0,0,0,1,0.0,0.0
310,10,10,True,2,-0.4865367973985265,3,3,0,0.9486832980505139,-0.7219067578567581,0.14412353920902277,0.23536996045823155,0,0.0,0.0,0,-2.522208993852783,-2.7187082767486572,0.19649928289587404,365,365,365,3,-0.6102839787695518,0,0.9486832980505139,0.1116227790872063,0,0.0,0,0,1,0.0,0.0
311,10,11,True,3,-0.45944611325952045,3,3,0,1.0,-0.6114754580513637,0.11012609639013017,0.15202934479184327,0,0.0,0.0,0,-2.462629085265802,-2.5904428958892822,0.12781381062348007,320,320,320,3,-0.5834893170792145,0,0.7999999999999999,0.027986140972149243,0,0.0,0,0,1,0.0,0.0
312,10,12,True,3,-0.42924608371690387,1,1,0,0.39999999999999997,-0.4545152336739637,0.014059637614048773,0.02526914995705981,0,0.0,0.0,0,-2.3381905189547987,-2.591259241104126,0.2530687221493273,756,756,756,1,-0.5548825942846941,0,0.39999999999999997,-0.10036736061073043,0,0.0,0,0,1,0.0,0.0
313,10,13,True,2,-0.37272476467491505,3,3,0,0.9486832980505139,-2.598060975426111,2.037621039635e-16,2.2253362107511956,0,0.0,0.0,0,-2.5632833530533206,-2.1803488731384277,0.3829344799148928,299,299,299,3,-0.5350027696054533,0,0.9486832980505139,2.0630582058206572,0,0.0,0,0,1,0.0,0.0
314,10,14,True,4,-0.341827414888584,3,3,0,0.19999999999999998,-2.598060975426111,2.037621039635e-16,2.256233560537527,0,0.0,0.0,0,-2.5573383589009397,-1.9251155853271484,0.6322227735737913,42,42,42,3,-0.5056786416285085,0,0.19999999999999998,2.092382333797602,0,0.0,0,0,1,0.0,0.0
315,10,15,True,3,-0.3129117853215392,1,2,1,0.39999999999999997,-2.598060975426111,2.037621039635e-16,2.2851491901045717,1,2.2851491901045717,0.7578678939354915,1,-2.4472447792015344,-2.0087945461273193,0.43845023307421505,98,43,43,1,-0.476900617713364,1,0.7999999999999999,2.1211603577127467,1,2.1211603577127467,1,1,1,2.1211603577127467,0.7108467993208464
317,10,17,False,0,-50.0,0,0,0,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.3271634384773363,-1.705626368522644,0.6215370699546923,0,0,0,0,-50.0,0,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
318,10,18,False,0,-50.0,0,2,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.291521922601761,-1.746255874633789,0.5452660479679721,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
319,10,19,True,1,-0.1447816561774716,1,1,0,0.7745966692414834,-0.31328429411771164,0.12095749596007503,0.16850263794024004,0,0.0,0.0,0,-1.5474568679937786,-1.892085313796997,0.3446284458032185,2,2,2,1,-1.6819632704597016,0,0.7745966692414834,-1.36867897634199,0,0.0,0,0,1,0.0,0.0
320,10,20,False,0,-50.0,0,3,1,,-0.46593537333178786,0.16370680184361702,-49.53406462666821,0,0.0,0.0,0,-1.2247079087227055,-2.3761985301971436,1.151490621474438,0,0,0,0,-50.0,1,,-49.53406462666821,0,0.0,0,0,1,0.0,0.0
321,10,21,False,0,-50.0,0,1,1,,-0.31995656726568444,0.12104823870360908,-49.680043432734315,0,0.0,0.0,0,-1.2050739789101224,-2.053816795349121,0.8487428164389987,0,0,0,0,-50.0,1,,-49.680043432734315,0,0.0,0,0,1,0.0,0.0
322,10,22,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9226981524268,-2.6732563972473145,0.24944175517948564,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
323,10,23,False,0,-50.0,0,2,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.920760178593052,-2.699798345565796,0.22096183302725603,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
324,10,24,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.8845162804733397,-2.713489055633545,0.17102722483979482,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
326,10,26,False,0,-50.0,0,2,1,,-1.00199,0.0019900000000000026,-48.99801,0,0.0,0.0,0,-1.002911114245702,-3.0409164428710938,2.038005328625392,0,0,0,0,-50.0,1,,-48.99801,0,0.0,0,0,1,0.0,0.0
327,10,27,False,0,-50.0,0,2,1,,-1.0229601,0.002157797222193331,-48.9770399,0,0.0,0.0,0,-1.0277280260776658,-2.906139612197876,1.8784115861202102,0,0,0,0,-50.0,1,,-48.9770399,0,0.0,0,0,1,0.0,0.0
328,10,28,False,0,-50.0,0,2,1,,-1.0446906989999998,0.0024039216761413,-48.955309301,0,0.0,0.0,0,-1.0570240018068222,-2.5467193126678467,1.4896953108610245,0,0,0,0,-50.0,1,,-48.955309301,0,0.0,0,0,1,0.0,0.0
329,10,29,False,0,-50.0,0,1,1,,-0.43418893555335697,0.11651519331186339,-49.56581106444664,0,0.0,0.0,0,-1.2110803781239572,-1.7893292903900146,0.5782489122660575,0,0,0,0,-50.0,1,,-49.56581106444664,0,0.0,0,0,1,0.0,0.0
330,11,0,True,1,-2.999998943514433,3,3,0,0.7745966692414834,-2.5551755635344824,0.042885411891628866,-0.4448233799799506,0,0.0,0.0,0,-2.752552412462196,-2.656207799911499,0.09634461255069704,2,2,2,3,-7.884528023265812,0,0.7745966692414834,-5.3293524597313295,0,0.0,0,0,1,0.0,0.0
331,11,1,True,2,-2.999998943514433,1,1,0,0.8944271909999159,-2.598060975426111,2.037621039635e-16,-0.40193796808832216,0,0.0,0.0,0,-2.7524634848612948,-2.6721198558807373,0.08034362898055747,4,4,4,1,-6.883302592060596,0,0.9486832980505139,-4.285241616634485,0,0.0,0,0,1,0.0,0.0
332,11,2,False,0,-50.0,0,3,1,,-2.4623966748809023,0.06356387020249195,-47.5376033251191,0,0.0,0.0,0,-2.817058317436695,-2.797065019607544,0.019993297829151047,0,0,0,0,-50.0,1,,-47.5376033251191,0,0.0,0,0,1,0.0,0.0
333,11,3,False,0,-50.0,0,3,1,,-2.4623966748809023,0.06356387020249195,-47.5376033251191,0,0.0,0.0,0,-2.8052980201523674,-2.753424882888794,0.051873137263573454,0,0,0,0,-50.0,1,,-47.5376033251191,0,0.0,0,0,1,0.0,0.0
334,11,4,False,0,-50.0,0,0,0,,-2.4623966748809023,0.06356387020249195,-47.5376033251191,0,0.0,0.0,0,-2.802681852644913,-2.6942787170410156,0.10840313560389747,0,0,0,0,-50.0,0,,-47.5376033251191,0,0.0,0,0,1,0.0,0.0
335,11,5,False,0,-50.0,0,1,1,,-2.2454148078244005,0.10867425626876923,-47.7545851921756,0,0.0,0.0,0,-2.7877528688571376,-2.67818546295166,0.10956740590547742,0,0,0,0,-50.0,1,,-47.7545851921756,0,0.0,0,0,1,0.0,0.0
336,11,6,True,2,-0.6228286700654897,3,3,0,0.9486832980505139,-2.0674958634296727,0.1563998555371929,1.444667193364183,0,0.0,0.0,0,-2.7767266376062576,-2.892834186553955,0.11610754894769748,337,337,337,3,-0.7399944829746522,0,0.9486832980505139,1.3275013804550206,0,0.0,0,0,1,0.0,0.0
337,11,7,True,4,-0.5950833400594322,3,3,0,0.7999999999999999,-2.113105005370253,0.14325125801348484,1.518021665310821,0,0.0,0.0,0,-2.756578718169592,-2.849594831466675,0.09301611329708281,416,416,416,3,-0.7146363321797569,0,0.316227766016838,1.3984686731904963,0,0.0,0,0,1,0.0,0.0
338,11,8,True,4,-0.5677575493066822,3,3,0,0.316227766016838,-1.9296569812554858,0.16489901112005412,1.3618994319488036,0,0.0,0.0,0,-2.7519888044575374,-2.8344156742095947,0.08242686975205737,1171,1171,1171,3,-0.6889947805440746,0,0.316227766016838,1.2406622007114112,0,0.0,0,0,1,0.0,0.0
339,11,9,True,4,-0.5401048663545402,3,0,1,0.0,-2.134870846511494,0.1503104803241167,1.5947659801569538,1,1.5947659801569538,0.528902856730423,1,-2.7485339653471645,-2.799537181854248,0.051003216507083504,417,2118,417,3,-0.6630655634023411,1,0.0,1.4718052831091528,1,1.4718052831091528,1,1,1,1.4718052831091528,0.49323384293764766
340,11,10,True,4,-0.5131788429114914,0,0,0,0.7999999999999999,-0.751498748512121,0.14203021799090185,0.23831990560062954,0,0.0,0.0,0,-2.598861944315515,-2.759104013442993,0.16024206912747818,596,596,596,0,-0.6361446345522538,0,0.7999999999999999,0.11535411395986717,0,0.0,0,0,1,0.0,0.0
341,11,11,True,3,-0.4894317162825304,0,2,1,0.39999999999999997,-0.8816501904015104,0.1662142252570207,0.39221847411898,1,0.39221847411898,0.13007894199220352,1,-2.590089022860362,-2.732248544692993,0.14215952183263125,72,314,72,0,-0.6109748927135599,1,0.39999999999999997,0.2706752976879505,1,0.2706752976879505,0,1,1,0.2706752976879505,0.09070915752176877
342,11,12,True,4,-0.3992206645517847,1,1,0,0.39999999999999997,-0.6556242259953146,0.14075720649358703,0.2564035614435299,0,0.0,0.0,0,-2.306412451584051,-2.5947425365448,0.28833008496074886,1054,1054,1054,1,-0.527408730843452,0,0.316227766016838,0.1282154951518626,0,0.0,0,0,1,0.0,0.0
343,11,13,True,2,-0.39996049392762,0,0,0,0.9486832980505139,-2.598060975426111,2.037621039635e-16,2.198100481498491,0,0.0,0.0,0,-2.5680946935227396,-2.684460401535034,0.11636570801229462,28,28,28,0,-0.561629798829267,0,0.9486832980505139,2.0364311765968437,0,0.0,0,0,1,0.0,0.0
344,11,14,True,2,-0.252892122488632,1,3,1,0.7378647873726218,-2.598060975426111,2.037621039635e-16,2.345168852937479,1,2.345168852937479,0.777773366918554,1,-2.279791276339985,-2.358398914337158,0.07860763799717319,89,51,51,1,-0.3830239373105243,1,0.7378647873726218,2.2150370381155864,1,2.2150370381155864,1,1,1,2.2150370381155864,0.7423069091388433
345,11,15,True,2,-0.2815200005644191,2,0,1,0.7378647873726218,-2.598060975426111,2.037621039635e-16,2.3165409748616916,1,2.3165409748616916,0.7682789541427535,1,-2.3880875010349496,-2.153404474258423,0.23468302677652675,49,92,49,2,-0.4130010109211136,1,0.7378647873726218,2.185059964504997,1,2.185059964504997,1,1,1,2.185059964504997,0.7322609421983379
346,11,16,True,2,-0.18615102277772666,1,3,1,0.7378647873726218,-0.3662017263742731,0.11833149193500167,0.18005070359654646,1,0.18005070359654646,0.059713671268033806,0,-1.6300594461925486,-1.7335351705551147,0.10347572436256613,1,16,1,1,-0.3397876496737805,1,0.7378647873726218,0.026414076700492617,1,0.026414076700492617,0,1,1,0.026414076700492617,0.008851929469305717
347,11,17,True,2,-0.17677750689335636,3,3,0,0.9486832980505139,-0.468544897029673,0.163653282774097,0.29176739013631664,0,0.0,0.0,0,-1.6399487178400949,-1.9815993309020996,0.3416506130620047,5,5,5,1,-0.35180902133671454,1,0.7378647873726218,0.11673587569295846,1,0.11673587569295846,0,0,0,0.0,0.0
348,11,18,True,2,-0.1387873801185843,1,1,0,0.9486832980505139,-0.3199077835128247,0.1210920778018684,0.18112040339424038,0,0.0,0.0,0,-1.5743750004546633,-1.8245340585708618,0.25015905811619854,36,36,36,1,-0.3552567325231937,0,0.9486832980505139,-0.035348949010369,0,0.0,0,0,1,0.0,0.0
349,11,19,True,2,-0.11594106752325642,1,1,0,0.9486832980505139,-0.17820816247899204,0.01651525793589564,0.062267094955735625,0,0.0,0.0,0,-1.5227116625327441,-1.8068530559539795,0.28414139342123534,6,6,6,1,-0.36167741039797563,0,0.9486832980505139,-0.18346924791898359,0,0.0,0,0,1,0.0,0.0
350,11,20,True,2,-0.12083168301914333,1,1,0,0.9486832980505139,-0.31328429411771164,0.12095749596007503,0.19245261109856832,0,0.0,0.0,0,-1.511965247283287,-2.071059465408325,0.5590942181250382,30,30,30,1,-0.3871050066481465,0,0.9486832980505139,-0.07382071253043487,0,0.0,0,0,1,0.0,0.0
351,11,21,False,0,-50.0,0,1,1,,-0.17391584535188065,0.016836921752247044,-49.82608415464812,0,0.0,0.0,0,-1.1646137032758845,-2.353623390197754,1.1890096869218694,0,0,0,0,-50.0,1,,-49.82608415464812,0,0.0,0,0,1,0.0,0.0
352,11,22,False,0,-50.0,0,0,0,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9219634862242194,-2.640268564224243,0.28169492199997626,0,0,0,0,-50.0,0,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
353,11,23,False,0,-50.0,0,2,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.912934000197726,-2.7169768810272217,0.1959571191705045,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
354,11,24,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.8898265318755274,-2.5093812942504883,0.3804452376250391,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
355,11,25,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.8711992063027485,-2.463205099105835,0.40799410719691354,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
356,11,26,False,0,-50.0,0,2,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-1.6104838206822092,-1.6424036026000977,0.03191978191788847,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
357,11,27,False,0,-50.0,0,1,1,,-0.22221487367504258,0.012273319823888127,-49.77778512632496,0,0.0,0.0,0,-1.0095948768713219,-1.8860639333724976,0.8764690565011757,0,0,0,0,-50.0,1,,-49.77778512632496,0,0.0,0,0,1,0.0,0.0
358,11,28,False,0,-50.0,0,1,1,,-0.4105529719835689,0.1264815000632355,-49.58944702801643,0,0.0,0.0,0,-1.0423815927137334,-1.8122029304504395,0.769821337736706,0,0,0,0,-50.0,1,,-49.58944702801643,0,0.0,0,0,1,0.0,0.0
359,11,29,False,0,-50.0,0,2,1,,-0.4925976265607065,0.16135680371199693,-49.50740237343929,0,0.0,0.0,0,-1.1868890358112327,-1.5273106098175049,0.34042157400627215,0,0,0,0,-50.0,1,,-49.50740237343929,0,0.0,0,0,1,0.0,0.0
360,12,0,False,0,-50.0,0,1,1,,-2.528624101228934,0.06943687419717723,-47.471375898771065,0,0.0,0.0,0,-2.626387307344663,-2.6092519760131836,0.017135331331479264,0,0,0,0,-50.0,1,,-47.471375898771065,0,0.0,0,0,1,0.0,0.0
361,12,1,True,1,-2.999998943514433,3,3,0,0.7745966692414834,-2.5551755635344824,0.042885411891628866,-0.4448233799799506,0,0.0,0.0,0,-2.7496034328322536,-2.612555980682373,0.13704745214988057,66,66,66,3,-6.8986481603912635,0,0.7745966692414834,-4.343472596856781,0,0.0,0,0,1,0.0,0.0
362,12,2,True,2,-2.999998943514433,0,2,1,0.8944271909999159,-2.598060975426111,2.037621039635e-16,-0.40193796808832216,0,0.0,0.0,0,-2.753443373738811,-2.6682755947113037,0.08516777902750716,34,68,34,0,-5.776734793303554,1,0.7378647873726218,-3.178673817877443,0,0.0,0,0,1,0.0,0.0
363,12,3,False,0,-50.0,0,3,1,,-2.2615432472209003,0.11009670211521438,-47.7384567527791,0,0.0,0.0,0,-2.616210865817137,-2.713271141052246,0.0970602752351093,0,0,0,0,-50.0,1,,-47.7384567527791,0,0.0,0,0,1,0.0,0.0
364,12,4,False,0,-50.0,0,1,1,,-2.2615432472209003,0.11009670211521438,-47.7384567527791,0,0.0,0.0,0,-2.611985532915489,-2.7604641914367676,0.14847865852127873,0,0,0,0,-50.0,1,,-47.7384567527791,0,0.0,0,0,1,0.0,0.0
365,12,5,False,0,-50.0,0,3,1,,-2.141116731897634,0.13964302640489054,-47.85888326810237,0,0.0,0.0,0,-2.78361997368482,-2.6579430103302,0.12567696335461997,0,0,0,0,-50.0,1,,-47.85888326810237,0,0.0,0,0,1,0.0,0.0
366,12,6,False,0,-50.0,0,3,1,,-2.315303703723972,0.10410766963008301,-47.68469629627603,0,0.0,0.0,0,-2.7883057961887507,-2.655547857284546,0.13275793890420484,0,0,0,0,-50.0,1,,-47.68469629627603,0,0.0,0,0,1,0.0,0.0
367,12,7,False,0,-50.0,0,3,1,,-2.142135363324563,0.12166270088713713,-47.85786463667544,0,0.0,0.0,0,-2.7861491021201443,-2.657891035079956,0.12825806704018827,0,0,0,0,-50.0,1,,-47.85786463667544,0,0.0,0,0,1,0.0,0.0
368,12,8,True,2,-0.5913906986154274,3,1,1,0.7378647873726218,-2.090070712583686,0.15047152553837034,1.4986800139682588,1,1.4986800139682588,0.4970360232004639,1,-2.7836588679899066,-2.7129528522491455,0.07070601574076107,1,2,1,3,-2.1519023828405475,1,0.7378647873726218,-0.061831670256861315,0,0.0,0,0,1,0.0,0.0
369,12,9,True,2,-0.5670613124100804,3,3,0,0.9486832980505139,-0.9488157667315926,0.1596080675046222,0.3817544543215122,0,0.0,0.0,0,-2.622673398859323,-2.7347633838653564,0.11208998500603329,18,18,18,3,-0.7280142640627608,0,0.9486832980505139,0.2208015026688318,0,0.0,0,0,1,0.0,0.0
370,12,10,True,3,-0.5424861748289219,3,3,0,0.7999999999999999,-0.7139678251647903,0.10005318546450885,0.17148165033586837,0,0.0,0.0,0,-2.6047834117856605,-2.8037784099578857,0.1989949981722252,139,139,139,3,-0.6647206923490595,0,0.7999999999999999,0.04924713281573079,0,0.0,0,0,1,0.0,0.0
371,12,11,True,2,-0.5167452581810628,0,0,0,0.9486832980505139,-0.876222253187659,0.16622957637256727,0.35947699500659624,0,0.0,0.0,0,-2.5973859622821007,-2.7938477993011475,0.19646183701904674,578,578,578,0,-0.6375087797349605,0,0.9486832980505139,0.23871347345269855,0,0.0,0,0,1,0.0,0.0
372,12,12,True,3,-0.3704658926953404,3,3,0,0.7999999999999999,-0.7006886970623007,0.15231382346841274,0.33022280436696033,0,0.0,0.0,0,-2.2916642167255015,-2.6001975536346436,0.3085333369091421,652,652,652,3,-0.4996654703337754,0,0.7999999999999999,0.20102322672852535,0,0.0,0,0,1,0.0,0.0
373,12,13,True,2,-0.3405872108709921,1,1,0,0.9486832980505139,-0.5224377681641316,0.113495552921267,0.18185055729313948,0,0.0,0.0,0,-2.2664774819564726,-2.629572629928589,0.3630951479721163,589,589,589,1,-0.4716119721145269,0,0.9486832980505139,0.05082579604960469,0,0.0,0,0,1,0.0,0.0
374,12,14,True,2,-0.22044731663003314,3,0,1,0.7378647873726218,-2.598060975426111,2.037621039635e-16,2.3776136587960774,1,2.3776136587960774,0.788533660728551,1,-2.211005599668071,-2.2604899406433105,0.04948434097523968,175,79,79,3,-0.35363633894988356,1,0.7378647873726218,2.2444246364762273,1,2.2444246364762273,1,1,1,2.2444246364762273,0.7521553301497441
375,12,15,True,3,-0.18990596573364088,3,3,0,1.0,-0.47177052804278113,0.16302249752621692,0.28186456230914025,0,0.0,0.0,0,-2.157742457135291,-2.380725145339966,0.22298268820467504,216,216,216,3,-0.3239437594577437,0,0.7999999999999999,0.14782676858503746,0,0.0,0,0,1,0.0,0.0
376,12,16,True,3,-0.15772830651341305,1,1,0,1.0,-0.4674651368224172,0.1634726082381727,0.3097368303090041,0,0.0,0.0,0,-1.5826088797862852,-1.9730333089828491,0.39042442919656395,407,407,407,1,-0.2931156233319909,0,1.0,0.17434951349042627,0,0.0,0,0,1,0.0,0.0
377,12,17,True,2,-0.18981808293473515,2,0,1,0.7378647873726218,-0.4827778950576082,0.16224848468960754,0.29295981212287303,1,0.29295981212287303,0.09715988644537422,0,-1.6281447147046217,-2.1391289234161377,0.510984208711516,147,147,147,2,-0.32312246748485474,1,0.7378647873726218,0.15965542757275347,1,0.15965542757275347,0,1,1,0.15965542757275347,0.053503993355160664
378,12,18,True,3,-0.10030700316442602,3,3,0,0.7999999999999999,-0.1739446995692518,0.016574444622379943,0.07363769640482577,0,0.0,0.0,0,-1.5416728222163718,-2.013256788253784,0.47158396603741237,36,36,36,3,-0.32646928854513996,0,0.7999999999999999,-0.15252458897588816,0,0.0,0,0,1,0.0,0.0
379,12,19,True,3,-0.06381040488843519,1,1,0,1.0,-0.250300369704274,0.12450568107958565,0.1864899648158388,0,0.0,0.0,0,-1.4878991358217875,-1.9395506381988525,0.4516515023770651,650,650,650,1,-0.29649626495463444,0,0.7999999999999999,-0.04619589525036044,0,0.0,0,0,1,0.0,0.0
380,12,20,True,4,-0.0909149722689949,3,2,1,0.6000000000000001,-0.17120069220749284,0.01570585678733188,0.08028571993849794,1,0.08028571993849794,0.026626694548595196,1,-1.488129276182691,-2.1243703365325928,0.6362410603499018,3,113,3,2,-0.3592593971189881,0,0.19999999999999998,-0.18805870491149523,0,0.0,0,0,0,0.0,0.0
381,12,21,True,2,-0.06153027569651228,1,1,0,0.9486832980505139,-0.250300369704274,0.12450568107958565,0.1887700940077617,0,0.0,0.0,0,-1.139883663424484,-2.2470285892486572,1.1071449258241732,22,22,22,1,-1.5866837775169726,0,0.9486832980505139,-1.3363834078126986,0,0.0,0,0,1,0.0,0.0
382,12,22,True,2,-0.10538803177484456,2,2,0,0.9486832980505139,-0.17117183799012173,0.0159823440908985,0.06578380621527717,0,0.0,0.0,0,-1.2474836003291239,-2.415138006210327,1.1676544058812033,3,3,3,2,-1.6023541247630015,0,0.9486832980505139,-1.4311822867728798,0,0.0,0,0,1,0.0,0.0
383,12,23,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.906538785501869,-2.631744623184204,0.27479416231766507,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
384,12,24,False,0,-50.0,0,2,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9035884666700187,-2.605602979660034,0.2979854870099845,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
385,12,25,False,0,-50.0,0,2,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9086759233666233,-2.5168445110321045,0.3918314123345188,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
386,12,26,False,0,-50.0,0,1,1,,-0.334269865979269,0.1290511762273457,-49.665730134020734,0,0.0,0.0,0,-0.9605127626748142,-1.4798588752746582,0.519346112599844,0,0,0,0,-50.0,1,,-49.665730134020734,0,0.0,0,0,1,0.0,0.0
